 60.3700	 0
 85.1700	 0
109.9800	 0
134.7400	 0
159.4400	 0
184.1000	 0
208.7300	 0
233.3200	 0
257.9000	 0
282.4500	 0
306.9800	 0
331.5000	 0
356.0100	 0
380.5000	 0
404.9900	 0
429.4700	 0
453.9500	 0
478.4200	 0
502.8800	 0
527.3400	 0
551.8000	 0
576.2600	 0
600.7100	 0
625.1600	 0
649.6100	 0
674.0600	 0
698.5100	 0
722.9500	 0
747.4000	 0
771.8400	 0
796.2900	 0
820.7300	 0
845.1700	 0
869.6200	 0
894.0600	 0
918.5000	 0
942.9400	 0
967.3900	 0
991.8300	 0
